460,286	288	5	875806672
461,117	1047	2	881009697
462,99	111	1	885678886
463,11	558	3	891904214
464,65	47	2	879216672
465,295	194	4	879517412
466,269	217	2	891451610
467,85	259	2	881705026
468,250	596	5	878089921
469,137	144	5	881433689
470,201	960	2	884112077
471,257	137	4	882049932
472,111	328	4	891679939
473,91	480	4	891438875
474,215	211	4	891436202
475,181	938	1	878961586
476,189	1060	5	893264301
477,1	20	4	887431883
478,303	404	4	879468375
479,299	305	3	879737314
480,187	210	4	879465242
481,222	278	2	877563913
482,214	568	4	892668197
483,293	770	3	888906655
484,285	191	4	890595859
485,303	252	3	879544791
486,96	156	4	884402860
487,72	1110	3	880037334
488,115	1067	4	881171009
489,7	430	3	891352178
490,116	350	3	886977926
491,73	480	4	888625753
492,269	246	5	891457067
493,263	419	5	891299514
494,70	431	3	884150257
495,221	475	4	875244204
496,72	182	5	880036515
497,25	357	4	885852757
498,290	50	5	880473582
499,189	526	4	893266205
500,299	303	3	877618584
501,264	294	3	886121516
502,200	365	5	884129962
503,187	135	4	879465653
504,184	187	4	889909024
505,63	289	2	875746985
506,13	229	4	882397650
507,298	486	3	884183063
508,235	185	4	889655435
509,62	712	4	879376178
510,246	94	2	884923505
511,54	742	5	880934806
512,63	762	3	875747688
513,11	732	3	891904596
514,92	168	4	875653723
515,8	550	3	879362356
516,307	174	4	879283480
517,303	200	4	879468459
518,256	849	2	882164603
519,72	54	3	880036854
520,164	406	2	889402389
521,117	150	4	880125101
522,224	77	4	888103872
523,193	869	3	889127811
524,94	184	2	891720862
525,281	338	2	881200457
526,130	109	3	874953794
527,128	371	1	879966954
528,94	720	1	891723593
529,182	845	3	885613067
530,129	873	1	883245452
531,254	229	4	886474580
532,64	381	4	879365491
533,151	176	2	879524293
534,45	25	4	881014015
535,193	879	3	889123257
536,276	922	4	889174849
537,276	57	3	874787526
538,234	187	4	892079140
539,181	306	1	878962006
540,21	370	1	874951293
541,293	249	3	888905229
542,264	721	5	886123656
543,10	611	5	877886722
544,197	346	3	891409070
545,276	142	3	874792945
546,308	427	4	887736584
547,221	943	4	875246759
548,131	126	4	883681514
549,268	824	2	876518557
550,109	8	3	880572642
551,198	58	3	884208173
552,230	680	4	880484286
553,181	741	1	878962918
554,192	1061	4	881368891
555,234	448	3	892335501
556,90	900	4	891382309
557,193	941	4	889124890
558,128	603	5	879966839
559,126	905	2	887855283
560,244	265	4	880606634
561,90	289	3	891382310
562,157	25	3	886890787
563,305	71	3	886323684
564,119	382	5	874781742
565,21	222	2	874951382
566,231	181	4	888605273
567,280	508	3	891700453
568,288	132	3	886374129
569,279	1497	2	890780576
570,301	33	4	882078228
571,72	699	3	880036783
572,90	259	2	891382392
573,308	55	3	887738760
574,59	742	3	888203053
575,94	744	4	891721462
576,130	642	4	875216933
577,26	1015	3	891352136
578,56	121	5	892679480
579,82	508	2	884714249
580,62	12	4	879373613
581,276	40	3	874791871
582,181	1015	1	878963121
583,152	301	3	880147407
584,178	845	4	882824291
585,217	597	4	889070087
586,79	303	4	891271203
587,138	484	4	879024127
588,308	81	5	887737293
589,75	284	2	884050393
590,269	198	4	891447062
591,307	94	3	877122695
592,222	781	3	881059677
593,121	740	3	891390544
594,269	22	1	891448072
595,13	864	4	882141924
596,230	742	5	880485043
597,269	507	4	891448800
598,239	1099	5	889179253
599,245	1028	5	888513447
600,56	546	3	892679460
601,295	961	5	879519556
602,271	1028	2	885848102
603,222	812	2	881059117
604,69	240	3	882126156
605,10	7	4	877892210
606,22	376	3	878887112
607,294	931	3	889242857
608,82	717	1	884714492
609,279	399	4	875313859
610,269	234	1	891449406
611,6	98	5	883600680
612,243	1039	4	879988184
613,298	181	4	884125629
614,282	325	1	881703044
615,78	323	1	879633567
616,118	200	5	875384647
617,283	1114	5	879297545
618,171	292	4	891034835
619,70	217	4	884151119
620,10	100	5	877891747
621,245	181	4	888513664
622,107	333	3	891264267
623,246	561	1	884923445
624,13	901	1	883670672
625,276	70	4	874790826
626,244	17	2	880607205
627,189	56	5	893265263
628,226	242	5	883888671
629,62	1016	4	879373008
630,276	417	4	874792907
631,214	478	4	891544052
632,306	235	4	876504354
633,222	26	3	878183043
634,280	631	5	891700751
635,60	430	5	883326122
636,56	71	4	892683275
637,42	274	5	881105817
638,1	202	5	875072442
639,13	809	4	882397582
640,173	289	4	877556988
641,15	749	1	879455311
642,185	23	4	883524249
643,280	540	3	891702304
644,244	381	4	880604077
645,150	293	4	878746946
646,7	497	4	891352134
647,178	317	4	882826915
648,178	742	3	882823833
649,95	1217	3	880572658
650,234	1462	3	892333865
651,97	222	5	884238887
652,109	127	2	880563471
653,117	268	5	880124306
654,269	705	2	891448850
655,130	1246	3	876252497
656,264	655	4	886123530
657,207	13	3	875506839
658,42	588	5	881108147
659,246	409	2	884923372
660,87	367	4	879876702
661,101	304	3	877135677
662,256	127	4	882164406
663,92	794	3	875654798
664,181	762	2	878963418
665,213	235	1	878955115
666,92	739	2	876175582
667,292	661	5	881105561
668,246	665	4	884922831
669,274	845	5	878945579
670,188	692	5	875072583
671,18	86	4	880129731
672,5	439	1	878844423
673,236	632	3	890116254
674,193	407	4	889127921
675,144	709	4	888105940
676,90	1198	5	891383866
677,48	609	4	879434819
678,5	225	2	875635723
679,22	128	5	878887983
680,311	432	4	884365485
681,8	22	5	879362183
682,276	188	4	874792547
683,222	173	5	878183043
684,72	866	4	880035887
685,299	134	4	878192311
686,1	171	5	889751711
687,308	295	3	887741461
688,165	216	4	879525778
689,222	49	3	878183512
690,181	121	4	878962623
691,200	11	5	884129542
692,234	626	4	892336358
693,244	707	4	880606243
694,90	25	5	891384789
695,208	216	5	883108324
696,263	96	4	891298336
697,134	323	4	891732335
698,279	586	4	892864663
699,2	292	4	888550774
700,288	593	2	886892127
701,49	302	4	888065432
702,286	153	5	877531406
703,205	304	3	888284313
704,22	80	4	878887227
705,234	318	4	892078890
706,223	328	3	891548959
707,15	25	3	879456204
708,268	147	4	876514002
709,94	1220	3	891722678
710,274	405	4	878945840
711,7	492	5	891352010
712,268	217	2	875744501
713,16	55	5	877717956
714,164	620	3	889402298
715,290	161	4	880474293
716,92	515	4	875640800
717,239	1070	5	889179032
718,56	449	5	892679308
719,248	234	4	884534968
720,234	10	3	891227851
721,280	1049	2	891702486
722,308	187	5	887738760
723,276	64	5	874787441
724,192	948	3	881368302
725,122	509	4	879270511
726,85	588	3	880838306
727,262	931	2	879790874
728,201	272	3	886013700
729,181	870	2	878962623
730,295	739	4	879518319
731,263	568	4	891299387
732,295	39	4	879518279
733,201	1100	4	884112800
734,93	820	3	888705966
735,159	1028	5	880557539
736,158	665	2	880134532
737,293	423	3	888906070
738,82	597	3	878768882
739,276	181	5	874786488
740,13	823	5	882397833
741,217	2	3	889069782
742,83	660	4	880308256
743,189	20	5	893264466
744,222	796	4	878183684
745,146	1022	5	891458193
746,267	121	3	878970681
747,126	294	3	887855087
748,181	1060	1	878962675
749,125	80	4	892838865
750,43	120	4	884029430
751,13	780	1	882142057
752,253	259	2	891628883
753,42	44	3	881108548
754,77	518	4	884753202
755,291	686	5	874835165
756,268	21	3	875742822
757,262	28	3	879792220
758,234	81	3	892334680
759,29	245	3	882820803
760,236	57	5	890116575
761,158	729	3	880133116
762,156	661	4	888185947
763,232	52	5	888550130
764,168	866	5	884287927
765,37	288	4	880915258
766,141	245	3	884584426
767,235	230	4	889655162
768,102	70	3	888803537
769,77	172	3	884752562
770,90	506	5	891383319
771,186	566	5	879023663
772,44	660	5	878347915
773,118	774	5	875385198
774,7	661	5	891351624
775,49	1003	2	888068651
776,62	68	1	879374969
777,42	1028	4	881106072
778,178	433	4	882827834
779,85	51	2	879454782
780,77	474	5	884732407
781,58	1099	2	892243079
782,56	1047	4	892911290
783,197	688	1	891409564
784,286	99	4	878141681
785,90	258	3	891382121
786,181	1288	1	878962349
787,295	190	4	879517062
788,224	69	4	888082495
789,272	317	4	879454977
790,221	1010	3	875246662
791,66	877	1	883601089
792,207	318	5	877124871
793,234	487	3	892079237
794,7	648	5	891351653
795,87	82	5	879875774
796,195	1052	1	877835102
797,44	449	5	883613334
798,306	287	4	876504442
799,194	172	3	879521474
800,94	62	3	891722933
801,167	659	4	892738277
802,108	100	4	879879720
803,230	304	5	880484286
804,181	927	1	878962675
805,54	302	4	880928519
806,90	22	4	891384357
807,181	696	2	878962997
808,286	357	4	877531537
809,14	269	4	892242403
810,311	179	2	884365357
811,92	121	5	875640679
812,21	440	1	874951798
813,244	550	1	880602264
814,181	405	4	878962919
815,65	806	4	879216529
816,37	540	2	880916070
817,44	443	5	878348289
818,244	183	4	880606043
819,1	265	4	878542441
820,270	25	5	876954456
821,299	387	2	889502756
822,94	572	3	891723883
823,286	746	4	877533058
824,239	272	5	889181247
825,216	55	5	880245145
826,254	121	3	886472369
827,62	665	2	879376483
828,178	385	4	882826982
829,194	23	4	879522819
830,268	955	3	875745160
831,188	143	5	875072674
832,276	294	4	874786366
833,158	1098	4	880135069
834,207	845	3	881681663
835,161	48	1	891170745
836,305	654	4	886323937
837,47	324	3	879439078
838,64	736	4	889739212
839,191	751	3	891560753
840,7	378	5	891353011
841,59	92	5	888204997
842,69	268	5	882027109
843,10	461	3	877888944
844,21	129	4	874951382
845,58	9	4	884304328
846,194	152	3	879549996
847,7	200	5	891353543
848,113	126	5	875076827
849,173	328	5	877557028
850,95	233	4	879196354
851,16	194	5	877720733
852,59	323	4	888206809
853,311	654	3	884365075
854,292	589	4	881105516
855,43	203	4	883955224
856,79	50	4	891271545
857,235	70	5	889655619
858,125	190	5	892836309
859,284	322	3	885329671
860,303	161	5	879468547
861,254	378	3	886474396
862,255	1034	1	883217030
863,104	301	2	888442275
864,90	923	5	891383912
865,6	463	4	883601713
866,279	122	1	875297433
867,286	298	4	875807004
868,222	448	3	878183565
869,297	57	5	875239383
870,42	625	3	881108873
871,130	1217	4	875801778
872,254	357	3	886472466
873,109	475	1	880563641
874,230	1444	2	880485726
875,244	310	3	880601905
876,6	301	2	883600406
877,36	748	4	882157285
878,256	443	3	882164727
879,102	515	1	888801316
880,104	285	4	888465201
881,21	447	5	874951695
882,111	301	4	891680028
883,18	408	5	880129628
884,25	222	4	885852817
885,110	944	3	886989501
886,270	98	5	876955868
887,68	237	5	876974133
888,83	215	4	880307940
889,6	258	2	883268278
890,89	216	5	879459859
891,128	317	4	879968029
892,305	512	4	886323525
893,184	412	2	889912691
894,286	175	5	877532470
895,279	1428	3	888465209
896,256	86	5	882165103
897,221	48	5	875245462
898,140	332	3	879013617
899,190	977	2	891042938
900,11	227	3	891905896
901,201	203	5	884114471
902,150	181	5	878746685
903,126	245	3	887854726
904,20	208	2	879669401
905,144	742	4	888104122
906,181	930	1	878963275
907,109	566	4	880578814
908,85	1065	3	879455021
909,213	133	3	878955973
910,222	379	1	878184290
911,223	11	3	891550649
912,215	421	4	891435704
913,218	208	3	877488366
914,174	937	5	886432989
915,275	186	3	880314383
916,68	742	1	876974198
917,268	583	4	876513830
918,160	462	4	876858346
919,195	273	4	878019342
920,224	178	4	888082468
921,5	110	1	875636493
922,99	1016	5	885678724
923,2	251	5	888552084
924,292	9	4	881104148
925,72	568	4	880037203
926,85	228	3	882813248
927,83	281	5	880307072
928,92	831	2	886443708
929,7	543	3	891351772
930,87	401	2	879876813
931,287	926	4	875334340
932,1	155	2	878542201
933,234	632	2	892079538
934,222	53	5	878184113
935,24	64	5	875322758
936,7	554	3	891354639
937,82	56	3	878769410
938,161	318	3	891170824
939,196	393	4	881251863
940,56	91	4	892683275
941,82	477	3	876311344
942,7	472	2	891353357
943,256	761	4	882164644
944,226	56	4	883889102
945,279	741	5	875296891
946,308	1286	3	887738151
947,16	8	5	877722736
948,180	202	3	877128388
949,203	93	4	880434940
950,145	56	5	875271896
951,288	305	4	886372527
952,84	742	3	883450643
953,44	644	3	878347818
954,17	13	3	885272654
955,313	117	4	891015319
956,148	1	4	877019411
957,197	347	4	891409070
958,21	164	5	874951695
959,279	982	3	875298314
960,239	491	5	889181015
961,185	287	5	883526288
962,297	89	4	875239125
963,303	68	4	879467361
964,186	250	1	879023607
965,73	206	3	888625754
966,104	756	2	888465739
967,94	216	3	885870665
968,239	194	5	889178833
969,197	511	5	891409839
970,280	1	4	891700426
971,1	117	3	874965739
972,224	583	1	888103729
973,303	397	1	879543831
974,60	162	4	883327734
975,198	258	4	884204501
976,239	513	5	889178887
977,6	69	3	883601277
978,233	375	4	876374419
979,85	642	4	882995615
980,110	38	3	886988574
981,184	522	3	889908462
982,99	873	1	885678436
983,13	418	2	882398763
984,201	518	4	884112201
985,13	858	1	882397068
986,214	131	3	891544465
987,296	228	4	884197264
988,222	87	3	878182589
989,279	725	4	875314144
990,217	182	2	889070109
991,85	433	3	879828720
992,239	234	3	889178762
993,13	72	4	882141727
994,194	77	3	879527421
995,208	663	5	883108476
996,109	178	3	880572950
997,230	172	4	880484523
998,59	485	2	888204466
999,313	478	3	891014373
1000,70	1133	3	884151344
1001,62	182	5	879375169
1002,198	234	3	884207833
1003,65	125	4	879217509
1004,174	660	5	886514261
1005,90	12	5	891383241
1006,130	1248	3	880396702
1007,100	354	2	891375260
1008,283	432	5	879297965
1009,275	418	3	875154718
1010,311	98	5	884364502
1011,195	751	4	883295500
1012,130	105	4	876251160
1013,269	252	1	891456350
1014,286	73	5	877532965
1015,7	623	3	891354217
1016,56	222	5	892679439
1017,210	204	5	887730676
1018,239	9	5	889180446
1019,96	87	4	884403531
1020,297	73	2	875239691
1021,249	239	3	879572284
1022,94	860	2	891723706
1023,84	121	4	883452307
1024,275	265	4	880314031
1025,135	1046	3	879858003
1026,291	1178	4	875086354
1027,125	382	1	892836623
1028,70	399	4	884068521
1029,311	9	4	884963365
1030,301	523	4	882076146
1031,152	685	5	880149074
1032,244	172	4	880605665
1033,275	1091	2	875154535
1034,53	281	4	879443288
1035,198	118	2	884206513
1036,244	790	4	880608037
1037,26	125	4	891371676
1038,151	13	3	879542688
1039,124	496	1	890286933
1040,24	191	5	875323003
1041,271	65	3	885849419
1042,307	634	3	879283385
1043,294	1245	3	877819265
1044,234	241	2	892335042
1045,25	501	3	885852301
1046,293	137	3	888904653
1047,201	432	3	884111312
1048,75	240	1	884050661
1049,13	181	5	882140354
1050,207	68	2	877125350
1051,2	50	5	888552084
1052,313	566	4	891016220
1053,144	125	4	888104191
1054,188	443	4	875074329
1055,276	324	4	874786419
1056,145	974	1	882182634
1057,72	234	4	880037418
1058,83	385	4	887665549
1059,181	619	3	878963086
1060,109	402	4	880581344
1061,207	107	3	876198301
1062,185	216	4	883526268
1063,14	213	5	890881557
1064,149	319	2	883512658
1065,57	79	5	883698495
1066,230	963	5	880484370
1067,176	875	4	886047442
1068,253	97	4	891628501
1069,284	269	4	885328991
1070,106	526	4	881452685
1071,121	180	3	891388286
1072,62	86	2	879374640
1073,291	418	4	875086920
1074,84	1033	4	883452711
1075,293	380	2	888907527
1076,207	58	3	875991047
1077,194	187	4	879520813
1078,109	97	3	880578711
1079,283	845	4	879297442
1080,297	275	5	874954260
1081,181	334	1	878961749
1082,78	255	4	879633745
1083,11	425	4	891904300
1084,308	59	4	887737647
1085,193	1078	4	889126943
1086,297	234	3	875239018
1087,87	585	4	879877008
1088,250	204	2	878091682
1089,8	50	5	879362124
1090,186	148	4	891719774
1091,312	692	4	891699426
1092,91	683	3	891438351
1093,5	454	1	875721432
1094,291	376	3	875086534
1095,175	127	5	877107640
1096,145	737	2	875272833
1097,7	644	5	891351685
1098,276	419	5	874792907
1099,83	210	5	880307751
1100,102	524	3	888803537
1101,153	174	1	881371140
1102,62	302	3	879371909
1103,49	995	3	888065577
1104,268	298	3	875742647
1105,207	554	2	877822854
1106,313	616	5	891015049
1107,286	44	3	877532173
1108,279	168	5	875296435
1109,276	474	5	889174904
1110,62	59	4	879373821
1111,254	219	1	886475980
1112,83	97	4	880308690
1113,63	100	5	875747319
1114,16	178	5	877719333
1115,297	233	2	875239914
1116,90	945	5	891383866
1117,85	25	2	879452769
1118,42	98	4	881106711
1119,303	393	4	879484981
1120,274	50	5	878944679
1121,104	299	3	888442436
1122,94	792	4	885873006
1123,184	98	4	889908539
1124,293	708	3	888907527
1125,248	589	4	884534968
1126,18	950	3	880130764
1127,217	27	1	889070011
1128,200	892	4	884127082
1129,201	148	1	884140751
1130,296	222	5	884196640
1131,7	662	3	892133739
1132,196	381	4	881251728
1133,69	427	3	882145465
1134,72	196	4	880036747
1135,256	472	4	882152471
1136,128	182	4	879967225
1137,151	747	3	879524564
1138,7	171	3	891351287
1139,286	85	5	877533224
1140,172	220	4	875537441
1141,308	516	4	887736743
1142,190	974	2	891625949
1143,82	756	1	878768741
1144,308	436	4	887739257
1145,59	235	1	888203658
